,name,x0,x1,x2,x3,class
3454,6.jpg,1122,139,1170,166,1
3455,6.jpg,1532,73,1579,101,1
3456,6.jpg,1913,156,1955,182,1
3457,6.jpg,1867,418,1903,443,1
3458,6.jpg,1464,414,1510,441,1
3459,6.jpg,1354,255,1400,284,1
3460,6.jpg,1475,332,1516,362,1
3461,6.jpg,1476,105,1521,135,1
3462,6.jpg,1581,187,1629,213,1
3463,6.jpg,1471,258,1516,286,1
3464,6.jpg,1577,265,1629,292,1
3465,6.jpg,1906,305,1952,330,1
3466,6.jpg,1642,78,1689,104,1
3467,6.jpg,1351,326,1391,359,1
3468,6.jpg,1956,270,1994,298,1
3469,6.jpg,1942,422,1984,447,1
3470,6.jpg,1095,362,1139,392,1
3471,6.jpg,1282,67,1332,97,1
3472,6.jpg,1779,191,1825,217,1
3473,6.jpg,1694,188,1735,215,1
3474,6.jpg,1637,227,1684,252,1
3475,6.jpg,1522,377,1571,406,1
3476,6.jpg,1527,150,1582,177,1
3477,6.jpg,1815,457,1863,483,1
3478,6.jpg,1358,27,1406,58,1
3479,6.jpg,1360,178,1404,205,1
3480,6.jpg,1465,180,1511,207,1
3481,6.jpg,1631,380,1681,405,1
3482,6.jpg,1873,192,1912,218,1
3483,6.jpg,1768,417,1815,441,1
3484,6.jpg,1210,178,1252,206,1
3485,6.jpg,1354,101,1410,130,1
3486,6.jpg,1880,46,1923,72,1
3487,6.jpg,1827,81,1870,108,1
3488,6.jpg,1578,415,1625,440,1
3489,6.jpg,1404,367,1463,396,1
3490,6.jpg,1630,454,1683,481,1
3491,6.jpg,1525,299,1569,330,1
3492,6.jpg,1289,366,1342,397,1
3493,6.jpg,1824,150,1863,179,1
3494,6.jpg,1777,342,1827,369,1
3495,6.jpg,1417,59,1473,88,1
3496,6.jpg,1737,151,1779,177,1
3497,6.jpg,1635,152,1686,179,1
3498,6.jpg,1211,330,1275,360,1
3499,6.jpg,1730,304,1777,331,1
3500,6.jpg,1575,335,1629,363,1
3501,6.jpg,1635,302,1684,331,1
3502,6.jpg,0,0,343,500,2
3503,6.jpg,2047,0,2440,500,2
3504,60.jpg,0,0,338,500,2
3505,60.jpg,2043,0,2447,500,2
3506,600.jpg,0,0,340,500,2
3507,600.jpg,2069,0,2442,500,2
3508,601.jpg,0,0,349,500,2
3509,601.jpg,2054,0,2448,500,2
3510,602.jpg,0,0,342,500,2
3511,602.jpg,2070,0,2442,500,2
3512,603.jpg,0,0,340,500,2
3513,603.jpg,2069,0,2442,500,2
3514,604.jpg,0,0,342,500,2
3515,604.jpg,2069,0,2442,500,2
3516,605.jpg,0,0,341,500,2
3517,605.jpg,2069,0,2442,500,2
3518,606.jpg,710,460,762,500,1
3519,606.jpg,0,0,351,500,2
3520,606.jpg,2057,0,2445,500,2
3521,607.jpg,0,0,342,500,2
3522,607.jpg,2070,0,2441,500,2
3523,608.jpg,0,0,341,500,2
3524,608.jpg,2070,0,2442,500,2
3525,609.jpg,0,0,341,500,2
3526,609.jpg,2071,0,2443,500,2
3527,61.jpg,0,0,340,500,2
3528,61.jpg,2043,0,2447,500,2
3529,610.jpg,0,0,341,500,2
3530,610.jpg,2069,0,2441,500,2
3531,611.jpg,0,0,339,500,2
3532,611.jpg,2070,0,2441,500,2
3533,612.jpg,2011,106,2045,147,1
3534,612.jpg,4,0,345,500,2
3535,612.jpg,2061,0,2443,500,2
3536,613.jpg,0,0,338,500,2
3537,613.jpg,2068,0,2442,500,2
3538,614.jpg,0,0,337,500,2
3539,614.jpg,2069,0,2442,500,2
3540,615.jpg,0,0,336,500,2
3541,615.jpg,2070,0,2442,500,2
3542,616.jpg,0,0,337,500,2
3543,616.jpg,2069,0,2442,500,2
3544,617.jpg,0,0,338,500,2
3545,617.jpg,2069,0,2442,500,2
3546,618.jpg,0,0,349,500,2
3547,618.jpg,2060,0,2442,500,2
3548,619.jpg,0,0,337,500,2
3549,619.jpg,2070,0,2443,500,2
3550,62.jpg,0,0,339,500,2
3551,62.jpg,2044,0,2447,500,2
3552,620.jpg,0,0,338,500,2
3553,620.jpg,2069,0,2443,500,2
3554,621.jpg,0,0,336,500,2
3555,621.jpg,2069,0,2442,500,2
3556,622.jpg,0,0,336,500,2
3557,622.jpg,2070,0,2441,500,2
3558,623.jpg,2014,115,2046,155,1
3559,623.jpg,2005,276,2037,313,1
3560,623.jpg,0,0,352,500,2
3561,623.jpg,2056,0,2447,500,2
3562,624.jpg,0,0,337,500,2
3563,624.jpg,2070,0,2442,500,2
3564,625.jpg,0,0,337,500,2
3565,625.jpg,2069,0,2441,500,2
3566,626.jpg,0,0,337,500,2
3567,626.jpg,2069,0,2442,500,2
3568,627.jpg,0,0,338,500,2
3569,627.jpg,2068,0,2443,500,2
3570,628.jpg,0,0,337,500,2
3571,628.jpg,2070,0,2443,500,2
3572,629.jpg,0,0,339,500,2
3573,629.jpg,2068,0,2442,500,2
3574,63.jpg,0,0,341,500,2
3575,63.jpg,2044,0,2447,500,2
3576,630.jpg,1682,425,1709,456,1
3577,630.jpg,1424,268,1506,342,1
3578,630.jpg,0,0,347,500,2
3579,630.jpg,2054,0,2447,500,2
3580,631.jpg,0,0,351,500,2
3581,631.jpg,2060,0,2443,500,2
3582,632.jpg,0,0,336,500,2
3583,632.jpg,2068,0,2441,500,2
3584,633.jpg,0,0,336,500,2
3585,633.jpg,2069,0,2442,500,2
3586,634.jpg,1642,394,1675,438,1
3587,634.jpg,983,162,1017,401,3
3588,634.jpg,0,0,350,500,2
3589,634.jpg,2054,0,2446,500,2
3590,635.jpg,0,0,338,500,2
3591,635.jpg,2069,0,2443,500,2
3592,636.jpg,0,0,336,500,2
3593,636.jpg,2068,0,2442,500,2
3594,637.jpg,0,0,335,500,2
3595,637.jpg,2068,0,2443,500,2
3596,638.jpg,0,0,336,500,2
3597,638.jpg,2067,0,2442,500,2
3598,639.jpg,0,0,336,500,2
3599,639.jpg,2068,0,2443,500,2
3600,64.jpg,3,0,343,500,2
3601,64.jpg,2059,0,2441,500,2
3602,640.jpg,0,0,336,500,2
3603,640.jpg,2067,0,2442,500,2
3604,641.jpg,0,0,336,500,2
3605,641.jpg,2068,0,2443,500,2
3606,642.jpg,0,0,337,500,2
3607,642.jpg,2068,0,2442,500,2
3608,643.jpg,0,0,351,500,2
3609,643.jpg,2060,0,2442,500,2
3610,644.jpg,1087,0,1155,496,3
3611,644.jpg,0,0,335,500,2
3612,644.jpg,2066,0,2442,500,2
3613,645.jpg,2003,361,2031,392,1
3614,645.jpg,2016,124,2046,156,1
3615,645.jpg,0,0,351,500,2
3616,645.jpg,2060,0,2442,500,2
3617,646.jpg,1061,0,1118,500,3
3618,646.jpg,0,0,336,500,2
3619,646.jpg,2068,0,2442,500,2
3620,647.jpg,0,0,335,500,2
3621,647.jpg,2067,0,2443,500,2
3622,648.jpg,0,0,337,500,2
3623,648.jpg,2068,0,2443,500,2
3624,649.jpg,0,0,335,500,2
3625,649.jpg,2067,0,2442,500,2
3626,65.jpg,2014,0,2044,24,1
3627,65.jpg,2000,347,2026,380,1
3628,65.jpg,2008,196,2037,231,1
3629,65.jpg,0,0,340,500,2
3630,65.jpg,2046,0,2447,500,2
3631,650.jpg,0,0,336,500,2
3632,650.jpg,2066,0,2441,500,2
3633,651.jpg,0,0,335,500,2
3634,651.jpg,2067,0,2443,500,2
3635,652.jpg,0,0,336,500,2
3636,652.jpg,2067,0,2443,500,2
3637,653.jpg,0,0,335,500,2
3638,653.jpg,2067,0,2443,500,2
3639,654.jpg,0,0,334,500,2
3640,654.jpg,2066,0,2442,500,2
3641,655.jpg,0,0,350,500,2
3642,655.jpg,2056,0,2445,500,2
3643,656.jpg,2015,20,2048,57,1
3644,656.jpg,2005,353,2031,383,1
3645,656.jpg,2014,178,2043,212,1
3646,656.jpg,0,0,350,500,2
3647,656.jpg,2059,0,2442,500,2
3648,657.jpg,0,0,334,500,2
3649,657.jpg,2067,0,2442,500,2
3650,658.jpg,0,0,335,500,2
3651,658.jpg,2067,0,2443,500,2
3652,659.jpg,0,0,334,500,2
3653,659.jpg,2067,0,2443,500,2
3654,66.jpg,2010,46,2041,81,1
3655,66.jpg,1995,425,2032,463,1
3656,66.jpg,2003,192,2035,229,1
3657,66.jpg,0,0,341,500,2
3658,66.jpg,2045,0,2448,500,2
3659,660.jpg,0,0,334,500,2
3660,660.jpg,2067,0,2442,500,2
3661,661.jpg,0,0,335,500,2
3662,661.jpg,2067,0,2442,500,2
3663,662.jpg,0,0,336,500,2
3664,662.jpg,2066,0,2443,500,2
3665,663.jpg,0,0,335,500,2
3666,663.jpg,2067,0,2443,500,2
3667,664.jpg,0,0,333,500,2
3668,664.jpg,2059,0,2448,500,2
3669,665.jpg,0,0,332,500,2
3670,665.jpg,2064,0,2442,500,2
3671,666.jpg,0,0,334,500,2
3672,666.jpg,2064,0,2441,500,2
3673,667.jpg,3,0,343,500,2
3674,667.jpg,2061,0,2443,500,2
3675,668.jpg,2006,328,2034,359,1
3676,668.jpg,2016,74,2046,109,1
3677,668.jpg,2000,455,2036,491,1
3678,668.jpg,2013,184,2042,216,1
3679,668.jpg,0,0,351,500,2
3680,668.jpg,2059,0,2443,500,2
3681,669.jpg,0,0,350,500,2
3682,669.jpg,2060,0,2443,500,2
3683,67.jpg,2008,358,2034,388,1
3684,67.jpg,2010,76,2042,108,1
3685,67.jpg,2005,217,2036,251,1
3686,67.jpg,0,0,341,500,2
3687,67.jpg,2046,0,2447,500,2
3688,670.jpg,1066,0,1121,500,3
3689,670.jpg,0,0,334,500,2
3690,670.jpg,2065,0,2443,500,2
3691,671.jpg,0,0,333,500,2
3692,671.jpg,2064,0,2443,500,2
3693,672.jpg,0,0,333,500,2
3694,672.jpg,2064,0,2443,500,2
3695,673.jpg,0,0,333,500,2
3696,673.jpg,2065,0,2443,500,2
3697,674.jpg,0,0,334,500,2
3698,674.jpg,2065,0,2442,500,2
3699,675.jpg,0,0,332,500,2
3700,675.jpg,2065,0,2442,500,2
3701,676.jpg,0,0,333,500,2
3702,676.jpg,2064,0,2442,500,2
3703,677.jpg,0,0,334,500,2
3704,677.jpg,2064,0,2442,500,2
3705,678.jpg,828,0,901,446,3
3706,678.jpg,1368,0,1419,500,3
3707,678.jpg,0,0,334,500,2
3708,678.jpg,2065,0,2443,500,2
3709,679.jpg,2012,0,2042,19,1
3710,679.jpg,2001,360,2029,390,1
3711,679.jpg,2011,163,2042,197,1
3712,679.jpg,0,0,350,500,2
3713,679.jpg,2056,0,2446,500,2
3714,68.jpg,2001,260,2033,297,1
3715,68.jpg,3,0,343,500,2
3716,68.jpg,2059,0,2443,500,2
3717,680.jpg,0,0,333,500,2
3718,680.jpg,2066,0,2441,500,2
3719,681.jpg,3,0,343,500,2
3720,681.jpg,2056,0,2447,500,2
3721,682.jpg,0,0,334,500,2
3722,682.jpg,2065,0,2443,500,2
3723,683.jpg,0,0,333,500,2
3724,683.jpg,2064,0,2442,500,2
3725,684.jpg,0,0,333,500,2
3726,684.jpg,2060,0,2447,500,2
3727,685.jpg,0,0,333,500,2
3728,685.jpg,2065,0,2442,500,2
3729,686.jpg,0,0,334,500,2
3730,686.jpg,2063,0,2442,500,2
3731,687.jpg,0,0,333,500,2
3732,687.jpg,2064,0,2443,500,2
3733,688.jpg,0,0,335,500,2
3734,688.jpg,2064,0,2443,500,2
3735,689.jpg,0,0,334,500,2
3736,689.jpg,2064,0,2441,500,2
3737,69.jpg,2008,250,2037,285,1
3738,69.jpg,2010,120,2039,157,1
3739,69.jpg,0,0,341,500,2
3740,69.jpg,2046,0,2447,500,2
3741,690.jpg,1999,421,2029,454,1
3742,690.jpg,2008,204,2038,237,1
3743,690.jpg,2016,53,2046,84,1
3744,690.jpg,3,0,343,500,2
3745,690.jpg,2060,0,2442,500,2
3746,691.jpg,1279,0,1336,497,3
3747,691.jpg,0,0,334,500,2
3748,691.jpg,2064,0,2442,500,2
3749,692.jpg,1238,0,1300,500,3
3750,692.jpg,0,0,333,500,2
3751,692.jpg,2065,0,2442,500,2
3752,693.jpg,3,0,342,500,2
3753,693.jpg,2060,0,2443,500,2
3754,694.jpg,0,0,333,500,2
3755,694.jpg,2064,0,2443,500,2
3756,695.jpg,0,0,332,500,2
3757,695.jpg,2065,0,2442,500,2
3758,696.jpg,0,0,334,500,2
3759,696.jpg,2064,0,2442,500,2
3760,697.jpg,0,0,332,500,2
3761,697.jpg,2065,0,2441,500,2
3762,698.jpg,0,0,334,500,2
3763,698.jpg,2065,0,2443,500,2
3764,699.jpg,0,0,333,500,2
3765,699.jpg,2065,0,2443,500,2
3766,7.jpg,1108,272,1188,305,1
3767,7.jpg,384,452,408,481,1
3768,7.jpg,1424,349,1493,382,1
3769,7.jpg,2040,32,2063,68,1
3770,7.jpg,878,379,908,403,1
3771,7.jpg,1130,46,1160,75,1
3772,7.jpg,1198,314,1269,351,1
3773,7.jpg,2015,314,2044,359,1
3774,7.jpg,1109,431,1137,452,1
3775,7.jpg,2028,332,2055,372,1
3776,7.jpg,1278,206,1325,232,1
3777,7.jpg,1444,0,1498,12,1
3778,7.jpg,1091,46,1120,74,1
3779,7.jpg,2036,178,2061,216,1
3780,7.jpg,2023,228,2051,265,1
3781,7.jpg,1552,0,1590,13,1
3782,7.jpg,910,370,933,395,1
3783,7.jpg,630,236,659,264,1
3784,7.jpg,2030,405,2051,443,1
3785,7.jpg,819,142,848,173,1
3786,7.jpg,631,412,662,443,1
3787,7.jpg,2001,147,2035,177,1
3788,7.jpg,1296,211,1344,237,1
3789,7.jpg,833,379,862,407,1
3790,7.jpg,1456,347,1488,381,1
3791,7.jpg,1998,296,2031,326,1
3792,7.jpg,785,447,813,477,1
3793,7.jpg,892,475,921,499,1
3794,7.jpg,1479,237,1515,266,1
3795,7.jpg,1600,235,1638,266,1
3796,7.jpg,906,162,937,189,1
3797,7.jpg,1146,269,1186,300,1
3798,7.jpg,1048,195,1077,222,1
3799,7.jpg,379,46,404,77,1
3800,7.jpg,1201,388,1249,417,1
3801,7.jpg,1063,116,1094,146,1
3802,7.jpg,995,0,1029,24,1
3803,7.jpg,364,238,392,271,1
3804,7.jpg,1133,431,1172,456,1
3805,7.jpg,2005,74,2042,104,1
3806,7.jpg,1312,434,1340,463,1
3807,7.jpg,1383,286,1418,316,1
3808,7.jpg,1047,39,1080,70,1
3809,7.jpg,1773,480,1811,500,1
3810,7.jpg,1356,385,1392,417,1
3811,7.jpg,957,167,984,197,1
3812,7.jpg,1258,435,1295,462,1
3813,7.jpg,886,65,917,95,1
3814,7.jpg,1954,409,1990,434,1
3815,7.jpg,1120,201,1160,226,1
3816,7.jpg,1525,216,1555,247,1
3817,7.jpg,1539,356,1575,390,1
3818,7.jpg,1198,462,1231,491,1
3819,7.jpg,641,1,669,29,1
3820,7.jpg,1194,200,1225,228,1
3821,7.jpg,1991,371,2032,398,1
3822,7.jpg,2000,222,2036,253,1
3823,7.jpg,1663,129,1700,158,1
3824,7.jpg,2002,0,2044,23,1
3825,7.jpg,1991,449,2031,477,1
3826,7.jpg,1877,330,1910,356,1
3827,7.jpg,1966,105,1997,133,1
3828,7.jpg,1281,0,1324,18,1
3829,7.jpg,1240,324,1276,357,1
3830,7.jpg,1680,41,1718,71,1
3831,7.jpg,840,24,866,55,1
3832,7.jpg,991,231,1024,262,1
3833,7.jpg,1784,181,1818,208,1
3834,7.jpg,1737,141,1783,165,1
3835,7.jpg,1369,164,1406,192,1
3836,7.jpg,1000,113,1034,144,1
3837,7.jpg,1957,255,1993,282,1
3838,7.jpg,1699,177,1734,205,1
3839,7.jpg,1576,479,1621,500,1
3840,7.jpg,726,324,753,354,1
3841,7.jpg,1197,306,1231,339,1
3842,7.jpg,1423,285,1468,317,1
3843,7.jpg,996,340,1031,371,1
3844,7.jpg,1479,472,1511,498,1
3845,7.jpg,1080,346,1114,379,1
3846,7.jpg,1106,273,1139,305,1
3847,7.jpg,1718,91,1745,125,1
3848,7.jpg,1923,71,1960,99,1
3849,7.jpg,1483,86,1523,116,1
3850,7.jpg,1739,216,1777,243,1
3851,7.jpg,1770,329,1817,354,1
3852,7.jpg,1722,0,1757,28,1
3853,7.jpg,1236,150,1273,181,1
3854,7.jpg,1966,33,2002,60,1
3855,7.jpg,729,149,754,177,1
3856,7.jpg,1634,76,1675,106,1
3857,7.jpg,1625,157,1655,190,1
3858,7.jpg,1047,281,1085,315,1
3859,7.jpg,1638,0,1686,19,1
3860,7.jpg,1731,289,1770,315,1
3861,7.jpg,1315,42,1353,75,1
3862,7.jpg,1152,46,1186,77,1
3863,7.jpg,1691,323,1725,352,1
3864,7.jpg,1111,119,1142,148,1
3865,7.jpg,1153,124,1189,155,1
3866,7.jpg,1653,213,1690,242,1
3867,7.jpg,1493,374,1524,409,1
3868,7.jpg,1746,55,1782,85,1
3869,7.jpg,1684,478,1722,500,1
3870,7.jpg,803,276,833,310,1
3871,7.jpg,957,425,1005,449,1
3872,7.jpg,1206,88,1244,122,1
3873,7.jpg,1346,471,1394,494,1
3874,7.jpg,896,266,930,299,1
3875,7.jpg,1526,132,1568,162,1
3876,7.jpg,1727,445,1771,468,1
3877,7.jpg,1915,218,1954,245,1
3878,7.jpg,1522,438,1569,465,1
3879,7.jpg,1420,120,1457,153,1
3880,7.jpg,1357,233,1386,265,1
3881,7.jpg,1906,446,1948,471,1
3882,7.jpg,1956,329,1989,359,1
3883,7.jpg,964,54,991,89,1
3884,7.jpg,1287,362,1321,398,1
3885,7.jpg,950,300,980,332,1
3886,7.jpg,1918,144,1958,170,1
3887,7.jpg,1961,187,1997,212,1
3888,7.jpg,1835,0,1877,19,1
3889,7.jpg,1876,179,1915,204,1
3890,7.jpg,1825,64,1867,93,1
3891,7.jpg,1691,251,1730,278,1
3892,7.jpg,1785,15,1820,45,1
3893,7.jpg,1832,292,1870,319,1
3894,7.jpg,1915,293,1954,320,1
3895,7.jpg,1263,67,1300,105,1
3896,7.jpg,1723,367,1768,391,1
3897,7.jpg,1403,430,1469,456,1
3898,7.jpg,1405,352,1446,386,1
3899,7.jpg,1229,242,1263,273,1
3900,7.jpg,1586,108,1623,140,1
3901,7.jpg,1368,13,1411,43,1
3902,7.jpg,1547,62,1586,94,1
3903,7.jpg,1552,271,1592,304,1
3904,7.jpg,1915,0,1963,24,1
3905,7.jpg,1783,96,1822,124,1
3906,7.jpg,1056,426,1095,452,1
3907,7.jpg,1631,443,1679,469,1
3908,7.jpg,1565,182,1605,210,1
3909,7.jpg,1879,33,1918,61,1
3910,7.jpg,1503,18,1547,47,1
3911,7.jpg,1410,211,1453,238,1
3912,7.jpg,1284,275,1327,306,1
3913,7.jpg,1577,402,1625,429,1
3914,7.jpg,1907,370,1953,397,1
3915,7.jpg,1584,326,1629,354,1
3916,7.jpg,1460,171,1514,196,1
3917,7.jpg,1208,16,1253,48,1
3918,7.jpg,1866,407,1905,432,1
3919,7.jpg,1634,290,1682,317,1
3920,7.jpg,1686,401,1721,430,1
3921,7.jpg,1593,28,1637,56,1
3922,7.jpg,1361,88,1404,118,1
3923,7.jpg,1820,218,1867,245,1
3924,7.jpg,1870,108,1915,133,1
3925,7.jpg,1328,324,1374,355,1
3926,7.jpg,1128,349,1179,379,1
3927,7.jpg,1297,130,1347,158,1
3928,7.jpg,1874,254,1910,282,1
3929,7.jpg,1821,143,1863,170,1
3930,7.jpg,1817,447,1863,473,1
3931,7.jpg,1424,56,1475,87,1
3932,7.jpg,1770,405,1818,430,1
3933,7.jpg,1491,303,1542,335,1
3934,7.jpg,1775,260,1820,285,1
3935,7.jpg,1820,368,1867,395,1
3936,7.jpg,1631,365,1679,393,1
3937,7.jpg,0,0,343,500,2
3938,7.jpg,2042,0,2440,500,2
3939,70.jpg,1998,419,2030,457,1
3940,70.jpg,2011,88,2040,127,1
3941,70.jpg,2002,243,2029,272,1
3942,70.jpg,0,0,341,500,2
3943,70.jpg,2046,0,2448,500,2
3944,700.jpg,0,0,334,500,2
3945,700.jpg,2065,0,2443,500,2
3946,701.jpg,2015,82,2044,117,1
3947,701.jpg,2012,217,2037,249,1
3948,701.jpg,2006,340,2034,372,1
3949,701.jpg,4,0,343,500,2
3950,701.jpg,2059,0,2443,500,2
3951,702.jpg,0,0,334,500,2
3952,702.jpg,2059,0,2447,500,2
3953,703.jpg,0,0,333,500,2
3954,703.jpg,2065,0,2442,500,2
3955,704.jpg,0,0,332,500,2
3956,704.jpg,2063,0,2443,500,2
3957,705.jpg,3,0,344,500,2
3958,705.jpg,2062,0,2443,500,2
3959,706.jpg,0,0,333,500,2
3960,706.jpg,2065,0,2443,500,2
3961,707.jpg,0,0,334,500,2
3962,707.jpg,2065,0,2443,500,2
3963,708.jpg,0,0,333,500,2
3964,708.jpg,2066,0,2442,500,2
3965,709.jpg,0,0,333,500,2
3966,709.jpg,2067,0,2442,500,2
3967,71.jpg,2014,82,2041,112,1
3968,71.jpg,2007,198,2036,231,1
3969,71.jpg,1999,416,2025,451,1
3970,71.jpg,2007,307,2033,338,1
3971,71.jpg,0,0,342,500,2
3972,71.jpg,2048,0,2441,500,2
3973,710.jpg,0,0,332,500,2
3974,710.jpg,2065,0,2443,500,2
3975,711.jpg,0,0,334,500,2
3976,711.jpg,2066,0,2442,500,2
3977,712.jpg,2009,203,2039,238,1
3978,712.jpg,1997,383,2028,415,1
3979,712.jpg,2014,60,2046,98,1
3980,712.jpg,0,0,351,500,2
3981,712.jpg,2058,0,2443,500,2
3982,713.jpg,0,0,335,500,2
3983,713.jpg,2068,0,2443,500,2
3984,714.jpg,0,0,338,500,2
3985,714.jpg,2068,0,2442,500,2
3986,715.jpg,0,0,335,500,2
3987,715.jpg,2067,0,2443,500,2
3988,716.jpg,0,0,335,500,2
3989,716.jpg,2067,0,2443,500,2
3990,717.jpg,0,0,351,500,2
3991,717.jpg,2060,0,2443,500,2
3992,718.jpg,0,0,337,500,2
3993,718.jpg,2067,0,2443,500,2
3994,719.jpg,1246,0,1306,500,3
3995,719.jpg,0,0,337,500,2
3996,719.jpg,2068,0,2442,500,2
3997,72.jpg,2006,261,2036,295,1
3998,72.jpg,2010,151,2037,182,1
3999,72.jpg,2004,399,2031,431,1
4000,72.jpg,0,0,342,500,2
4001,72.jpg,2048,0,2442,500,2
4002,720.jpg,1197,0,1277,476,3
4003,720.jpg,0,0,336,500,2
4004,720.jpg,2066,0,2442,500,2
4005,721.jpg,0,0,337,500,2
4006,721.jpg,2068,0,2442,500,2
4007,722.jpg,0,0,336,500,2
4008,722.jpg,2067,0,2442,500,2
4009,723.jpg,1999,355,2032,390,1
4010,723.jpg,2013,119,2045,158,1
4011,723.jpg,2011,246,2041,278,1
4012,723.jpg,4,0,344,500,2
4013,723.jpg,2059,0,2442,500,2
4014,724.jpg,0,0,336,500,2
4015,724.jpg,2067,0,2443,500,2
4016,725.jpg,0,0,337,500,2
4017,725.jpg,2068,0,2443,500,2
4018,726.jpg,1092,0,1155,496,3
4019,726.jpg,0,0,337,500,2
4020,726.jpg,2067,0,2441,500,2
4021,727.jpg,0,0,338,500,2
4022,727.jpg,2066,0,2443,500,2
4023,728.jpg,0,0,336,500,2
4024,728.jpg,2067,0,2442,500,2
4025,729.jpg,3,0,342,500,2
4026,729.jpg,2061,0,2443,500,2
4027,73.jpg,2003,423,2034,455,1
4028,73.jpg,2009,267,2037,303,1
4029,73.jpg,2018,3,2046,33,1
4030,73.jpg,2012,131,2040,164,1
4031,73.jpg,0,0,342,500,2
4032,73.jpg,2049,0,2442,500,2
4033,730.jpg,0,0,336,500,2
4034,730.jpg,2067,0,2442,500,2
4035,731.jpg,0,0,338,500,2
4036,731.jpg,2068,0,2441,500,2
4037,732.jpg,0,0,336,500,2
4038,732.jpg,2068,0,2442,500,2
4039,733.jpg,0,0,336,500,2
4040,733.jpg,2067,0,2443,500,2
4041,734.jpg,2012,94,2042,130,1
4042,734.jpg,2008,241,2037,274,1
4043,734.jpg,2004,403,2032,437,1
4044,734.jpg,0,0,350,500,2
4045,734.jpg,2058,0,2441,500,2
4046,735.jpg,0,0,336,500,2
4047,735.jpg,2067,0,2442,500,2
4048,736.jpg,0,0,336,500,2
4049,736.jpg,2067,0,2443,500,2
4050,737.jpg,1058,0,1117,479,3
4051,737.jpg,0,0,337,500,2
4052,737.jpg,2067,0,2442,500,2
4053,738.jpg,0,0,337,500,2
4054,738.jpg,2068,0,2442,500,2
4055,739.jpg,0,0,335,500,2
4056,739.jpg,2068,0,2442,500,2
4057,74.jpg,2000,438,2034,472,1
4058,74.jpg,2006,223,2038,263,1
4059,74.jpg,2016,82,2042,114,1
4060,74.jpg,0,0,343,500,2
4061,74.jpg,2048,0,2448,500,2
4062,740.jpg,0,0,335,500,2
4063,740.jpg,2068,0,2443,500,2
4064,741.jpg,0,0,350,500,2
4065,741.jpg,2060,0,2442,500,2
4066,742.jpg,0,0,336,500,2
4067,742.jpg,2069,0,2442,500,2
4068,743.jpg,0,0,337,500,2
4069,743.jpg,2069,0,2442,500,2
4070,744.jpg,0,0,338,500,2
4071,744.jpg,2068,0,2443,500,2
4072,745.jpg,2011,0,2046,24,1
4073,745.jpg,2010,221,2041,259,1
4074,745.jpg,2014,87,2046,127,1
4075,745.jpg,0,0,350,500,2
4076,745.jpg,2058,0,2442,500,2
4077,746.jpg,0,0,333,500,2
4078,746.jpg,2069,0,2442,500,2
4079,747.jpg,0,0,335,500,2
4080,747.jpg,2069,0,2443,500,2
4081,748.jpg,0,0,338,500,2
4082,748.jpg,2069,0,2442,500,2
4083,749.jpg,0,0,335,500,2
4084,749.jpg,2068,0,2442,500,2
4085,75.jpg,2012,175,2036,205,1
4086,75.jpg,2014,3,2047,33,1
4087,75.jpg,2003,333,2030,363,1
4088,75.jpg,0,0,344,500,2
4089,75.jpg,2048,0,2447,500,2
4090,750.jpg,1087,0,1120,119,3
4091,750.jpg,1009,0,1056,216,3
4092,750.jpg,0,0,337,500,2
4093,750.jpg,2068,0,2443,500,2
4094,751.jpg,998,50,1092,484,3
4095,751.jpg,1041,0,1108,496,3
4096,751.jpg,0,0,336,500,2
4097,751.jpg,2068,0,2443,500,2
4098,752.jpg,1027,212,1069,281,0
4099,752.jpg,1330,208,1366,337,3
4100,752.jpg,773,4,804,149,3
4101,752.jpg,1039,364,1071,452,3
4102,752.jpg,1492,6,1552,450,3
4103,752.jpg,0,0,335,500,2
4104,752.jpg,2068,0,2442,500,2
4105,753.jpg,1682,425,1710,457,1
4106,753.jpg,1424,268,1506,342,1
4107,753.jpg,0,0,347,500,2
4108,753.jpg,2055,0,2447,500,2
4109,754.jpg,0,0,350,500,2
4110,754.jpg,2057,0,2446,500,2
4111,755.jpg,1156,305,1188,477,3
4112,755.jpg,748,252,797,494,3
4113,755.jpg,1479,354,1515,500,3
4114,755.jpg,976,278,1011,434,3
4115,755.jpg,615,135,660,329,3
4116,755.jpg,1368,9,1408,214,3
4117,755.jpg,1624,2,1655,156,3
4118,755.jpg,0,0,336,500,2
4119,755.jpg,2069,0,2441,500,2
4120,756.jpg,0,0,350,500,2
4121,756.jpg,2054,0,2446,500,2
4122,757.jpg,1155,248,1194,458,3
4123,757.jpg,1361,345,1399,500,3
4124,757.jpg,1059,32,1094,229,3
4125,757.jpg,901,63,939,265,3
4126,757.jpg,1614,344,1645,499,3
4127,757.jpg,0,0,336,500,2
4128,757.jpg,2069,0,2442,500,2
4129,758.jpg,1045,416,1079,500,3
4130,758.jpg,2,0,330,500,2
4131,758.jpg,2068,0,2442,500,2
4132,759.jpg,0,0,337,500,2
4133,759.jpg,2068,0,2443,500,2
4134,76.jpg,0,0,349,500,2
4135,76.jpg,2056,0,2446,500,2
4136,760.jpg,530,0,601,276,3
4137,760.jpg,0,0,336,500,2
4138,760.jpg,2069,0,2443,500,2
4139,761.jpg,537,0,611,482,3
